id,property_type,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,longitude,latitude,number_of_reviews,availability_365,review_scores_rating,minimum_nights,listing_url,region,price_per_person
26130945,Apartment,Entire home/apt,100.0,3,1.0,1.0,f,-97.73388,30.24287,5,0,100.0,1,https://www.airbnb.com/rooms/26130945,East,33.333333333333336
26131736,OTHER,Entire home/apt,129.0,6,1.5,2.0,f,-97.72503,30.253090000000004,31,45,97.0,2,https://www.airbnb.com/rooms/26131736,East,21.5
26132321,Loft,Entire home/apt,175.0,4,1.0,2.0,f,-97.6976,30.38192,0,325,95.97287683414851,2,https://www.airbnb.com/rooms/26132321,North,43.75
26132858,Bungalow,Entire home/apt,275.0,7,2.0,3.0,t,-97.75887,30.244229999999998,51,46,92.0,30,https://www.airbnb.com/rooms/26132858,South,39.285714285714285
26134318,Apartment,Entire home/apt,120.0,2,1.0,1.0,f,-97.74818,30.2515,21,0,100.0,1,https://www.airbnb.com/rooms/26134318,South,60.0
26134969,House,Entire home/apt,132.0,6,1.0,2.0,t,-97.71562,30.293840000000003,16,64,94.0,1,https://www.airbnb.com/rooms/26134969,East,22.0
26135735,Bungalow,Entire home/apt,305.0,7,2.0,3.0,t,-97.71871999999999,30.27378,60,64,98.0,3,https://www.airbnb.com/rooms/26135735,East,43.57142857142857
26138249,House,Entire home/apt,412.0,8,2.0,2.0,f,-97.89455,30.413120000000003,2,338,100.0,30,https://www.airbnb.com/rooms/26138249,West,51.5
26150600,Guesthouse,Entire home/apt,84.0,4,1.0,1.0,t,-97.72723,30.34187,57,145,100.0,1,https://www.airbnb.com/rooms/26150600,Central,21.0
26156126,Condominium,Entire home/apt,209.0,6,2.0,2.0,t,-97.7483,30.270870000000002,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/26156126,Central,34.833333333333336
26166195,Loft,Entire home/apt,90.0,4,1.0,1.0,f,-97.74197,30.26585,83,290,92.0,1,https://www.airbnb.com/rooms/26166195,Central,22.5
26168845,Condominium,Entire home/apt,749.0,8,3.0,3.0,f,-97.98693,30.374409999999997,0,295,95.97287683414851,2,https://www.airbnb.com/rooms/26168845,West,93.625
26169515,Condominium,Entire home/apt,99.0,3,1.0,1.0,t,-97.7435,30.28115,122,104,98.0,1,https://www.airbnb.com/rooms/26169515,Central,33.0
26191848,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74913000000001,30.287770000000002,95,351,96.0,1,https://www.airbnb.com/rooms/26191848,Central,30.5625
26200724,Condominium,Entire home/apt,115.0,2,1.5,1.0,f,-97.78525,30.23548,29,103,96.0,4,https://www.airbnb.com/rooms/26200724,South,57.5
26220246,House,Entire home/apt,389.0,8,3.0,4.0,t,-97.72154,30.286609999999996,44,289,96.0,2,https://www.airbnb.com/rooms/26220246,East,48.625
26220973,House,Entire home/apt,300.0,7,2.0,3.0,f,-97.79671,30.2087,7,160,100.0,1,https://www.airbnb.com/rooms/26220973,South,42.857142857142854
26231112,House,Entire home/apt,389.0,6,3.0,3.0,t,-97.74501,30.247090000000004,65,308,99.0,1,https://www.airbnb.com/rooms/26231112,South,64.83333333333333
26236338,House,Private room,33.0,2,1.0,1.0,t,-97.70111999999999,30.19947,91,0,99.0,1,https://www.airbnb.com/rooms/26236338,South,16.5
26246056,Townhouse,Entire home/apt,125.0,4,1.0,1.0,f,-97.74199,30.2378,8,315,90.0,2,https://www.airbnb.com/rooms/26246056,South,31.25
26247417,Condominium,Entire home/apt,333.0,8,3.0,3.0,f,-97.98631,30.37339,7,363,100.0,2,https://www.airbnb.com/rooms/26247417,West,41.625
26250948,Apartment,Entire home/apt,71.0,6,2.0,2.0,f,-97.78506999999999,30.239079999999998,92,318,95.0,1,https://www.airbnb.com/rooms/26250948,South,11.833333333333334
26259302,House,Private room,45.0,2,1.0,1.0,t,-97.87214,30.338179999999998,26,160,97.0,2,https://www.airbnb.com/rooms/26259302,West,22.5
26259689,Condominium,Entire home/apt,81.0,4,1.0,2.0,t,-97.72495,30.243879999999997,78,266,99.0,2,https://www.airbnb.com/rooms/26259689,East,20.25
26277493,Tiny house,Entire home/apt,105.0,3,1.0,1.0,t,-97.71603,30.25415,32,9,99.0,3,https://www.airbnb.com/rooms/26277493,East,35.0
26281739,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71502,30.26045,8,348,88.0,1,https://www.airbnb.com/rooms/26281739,East,278.0
26281740,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71679,30.25845,5,330,96.0,1,https://www.airbnb.com/rooms/26281740,East,278.0
26281741,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71631,30.25858,5,333,72.0,1,https://www.airbnb.com/rooms/26281741,East,278.0
26281742,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71667,30.26057,8,358,88.0,1,https://www.airbnb.com/rooms/26281742,East,278.0
26281743,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71686,30.25915,16,319,96.0,1,https://www.airbnb.com/rooms/26281743,East,278.0
26281744,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.7151,30.260379999999998,4,351,75.0,1,https://www.airbnb.com/rooms/26281744,East,278.0
26281745,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71624,30.2587,2,354,80.0,1,https://www.airbnb.com/rooms/26281745,East,278.0
26281746,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71499,30.26032,1,322,100.0,1,https://www.airbnb.com/rooms/26281746,East,278.0
26281747,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71499,30.259940000000004,1,334,100.0,1,https://www.airbnb.com/rooms/26281747,East,278.0
26281748,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.7151,30.259759999999996,8,344,98.0,1,https://www.airbnb.com/rooms/26281748,East,278.0
26281749,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71519,30.259840000000004,2,294,100.0,1,https://www.airbnb.com/rooms/26281749,East,278.0
26281750,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71478,30.25845,1,343,100.0,1,https://www.airbnb.com/rooms/26281750,East,278.0
26281751,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71531999999999,30.259059999999998,2,330,100.0,1,https://www.airbnb.com/rooms/26281751,East,278.0
26281752,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71678,30.259790000000002,9,314,93.0,1,https://www.airbnb.com/rooms/26281752,East,278.0
26281753,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71537,30.25865,18,351,94.0,1,https://www.airbnb.com/rooms/26281753,East,278.0
26281754,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71647,30.260270000000002,21,332,94.0,1,https://www.airbnb.com/rooms/26281754,East,278.0
26281755,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71629,30.259659999999997,4,324,95.0,1,https://www.airbnb.com/rooms/26281755,East,278.0
26281756,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71649000000001,30.25907,11,342,93.0,1,https://www.airbnb.com/rooms/26281756,East,278.0
26281757,Apartment,Entire home/apt,1112.0,4,2.0,2.0,f,-97.71621,30.26012,1,338,100.0,1,https://www.airbnb.com/rooms/26281757,East,278.0
26293461,Guesthouse,Entire home/apt,80.0,4,1.0,1.0,t,-97.72162,30.250809999999998,200,304,99.0,1,https://www.airbnb.com/rooms/26293461,East,20.0
26299429,Guest suite,Entire home/apt,70.0,2,1.0,1.0,t,-97.70706,30.25467,49,139,97.0,2,https://www.airbnb.com/rooms/26299429,East,35.0
26303859,Apartment,Entire home/apt,75.0,4,1.0,1.0,f,-97.79496999999999,30.258440000000004,3,0,100.0,2,https://www.airbnb.com/rooms/26303859,West,18.75
26310479,Condominium,Entire home/apt,125.0,4,1.0,1.0,t,-97.7106,30.28033,14,140,94.0,2,https://www.airbnb.com/rooms/26310479,East,31.25
26311531,Condominium,Entire home/apt,125.0,4,1.0,1.0,t,-97.70931999999999,30.28118,35,167,97.0,2,https://www.airbnb.com/rooms/26311531,East,31.25
26311689,Condominium,Entire home/apt,125.0,4,1.0,1.0,t,-97.71078,30.280279999999998,33,170,95.0,2,https://www.airbnb.com/rooms/26311689,East,31.25
26311782,Condominium,Entire home/apt,125.0,4,1.0,1.0,t,-97.70954,30.28065,42,169,97.0,2,https://www.airbnb.com/rooms/26311782,East,31.25
26325155,House,Entire home/apt,199.0,6,2.0,3.0,f,-97.71469,30.27938,37,39,99.0,2,https://www.airbnb.com/rooms/26325155,East,33.166666666666664
26326034,House,Entire home/apt,137.0,7,1.0,3.0,t,-97.74877,30.24901,231,0,98.0,2,https://www.airbnb.com/rooms/26326034,South,19.571428571428573
26328191,Guesthouse,Entire home/apt,65.0,2,1.0,1.0,t,-97.68189,30.30926,171,0,96.0,1,https://www.airbnb.com/rooms/26328191,East,32.5
26332726,Condominium,Private room,100.0,2,1.5,1.0,f,-97.72499,30.243959999999998,0,178,95.97287683414851,2,https://www.airbnb.com/rooms/26332726,East,50.0
26336484,House,Entire home/apt,120.0,6,2.0,3.0,f,-97.7951,30.198620000000002,42,228,98.0,2,https://www.airbnb.com/rooms/26336484,South,20.0
26356655,House,Private room,50.0,1,1.5,1.0,t,-97.83615,30.194259999999996,22,174,95.0,2,https://www.airbnb.com/rooms/26356655,South,50.0
26367507,House,Private room,50.0,2,1.5,1.0,t,-97.68701,30.276159999999997,31,106,99.0,2,https://www.airbnb.com/rooms/26367507,East,25.0
26384338,House,Entire home/apt,425.0,8,2.5,3.0,t,-97.70756,30.2657,8,240,100.0,3,https://www.airbnb.com/rooms/26384338,East,53.125
26384411,House,Private room,100.0,4,1.0,2.0,t,-97.70776,30.26636,23,232,100.0,2,https://www.airbnb.com/rooms/26384411,East,25.0
26389105,Villa,Entire home/apt,350.0,4,2.0,2.0,f,-97.74695,30.29985,25,319,100.0,1,https://www.airbnb.com/rooms/26389105,Central,87.5
26390899,Camper/RV,Entire home/apt,79.0,4,1.0,1.0,t,-97.76811,30.26023,79,37,100.0,1,https://www.airbnb.com/rooms/26390899,South,19.75
26393177,Condominium,Entire home/apt,167.0,8,1.0,2.0,f,-97.71809,30.28463,4,0,60.0,1,https://www.airbnb.com/rooms/26393177,East,20.875
26409378,Guest suite,Private room,55.0,2,1.0,1.0,t,-97.67349,30.42891,11,278,100.0,1,https://www.airbnb.com/rooms/26409378,North,27.5
26414338,Condominium,Entire home/apt,79.0,2,1.0,1.0,t,-97.72603000000001,30.306409999999996,6,256,97.0,30,https://www.airbnb.com/rooms/26414338,Central,39.5
26415549,Apartment,Entire home/apt,89.0,2,1.0,1.0,f,-97.74752,30.283559999999998,83,137,92.0,2,https://www.airbnb.com/rooms/26415549,Central,44.5
26421646,House,Entire home/apt,199.0,8,2.0,3.0,f,-97.75249000000001,30.27585,19,79,82.0,2,https://www.airbnb.com/rooms/26421646,Central,24.875
26431284,Apartment,Entire home/apt,113.0,4,1.0,1.0,f,-97.74613000000001,30.28075,9,179,74.0,2,https://www.airbnb.com/rooms/26431284,Central,28.25
26444399,House,Entire home/apt,389.0,12,4.0,5.0,t,-97.7619,30.24742,19,339,100.0,2,https://www.airbnb.com/rooms/26444399,South,32.416666666666664
26449821,Bungalow,Entire home/apt,80.0,3,1.0,1.0,t,-97.69643,30.2848,7,43,97.0,2,https://www.airbnb.com/rooms/26449821,East,26.666666666666668
26452481,House,Entire home/apt,169.0,6,2.0,3.0,f,-97.77372,30.2401,25,244,95.0,30,https://www.airbnb.com/rooms/26452481,South,28.166666666666668
26469790,Cottage,Private room,75.0,2,1.0,1.0,t,-97.70645,30.261129999999998,7,0,94.0,1,https://www.airbnb.com/rooms/26469790,East,37.5
26473601,Bungalow,Entire home/apt,200.0,6,2.0,3.0,f,-97.70291,30.309520000000003,1,9,100.0,2,https://www.airbnb.com/rooms/26473601,East,33.333333333333336
26474513,Guesthouse,Entire home/apt,56.0,2,1.0,1.0,t,-97.73546,30.335859999999997,102,154,96.0,2,https://www.airbnb.com/rooms/26474513,Central,28.0
26475333,Bungalow,Entire home/apt,149.0,6,1.0,2.0,t,-97.7635,30.23892,110,187,99.0,2,https://www.airbnb.com/rooms/26475333,South,24.833333333333332
26524543,Condominium,Entire home/apt,250.0,8,1.0,2.0,f,-97.74221999999999,30.2678,2,0,70.0,1,https://www.airbnb.com/rooms/26524543,Central,31.25
26531000,Condominium,Entire home/apt,58.0,4,1.0,1.0,f,-97.75053,30.289720000000003,69,264,86.0,1,https://www.airbnb.com/rooms/26531000,Central,14.5
26536675,Bungalow,Entire home/apt,350.0,6,2.0,3.0,t,-97.71602,30.26325,41,152,98.0,2,https://www.airbnb.com/rooms/26536675,East,58.333333333333336
26559504,Apartment,Entire home/apt,149.0,5,1.0,1.0,f,-97.73729,30.26065,95,88,91.0,1,https://www.airbnb.com/rooms/26559504,Central,29.8
26560743,House,Entire home/apt,150.0,5,1.5,2.0,f,-97.71594,30.263270000000002,51,66,96.0,2,https://www.airbnb.com/rooms/26560743,East,30.0
26564312,Condominium,Entire home/apt,250.0,4,1.5,2.0,t,-97.75038,30.27566,26,193,99.0,2,https://www.airbnb.com/rooms/26564312,Central,62.5
26564810,Condominium,Entire home/apt,75.0,4,1.5,2.0,f,-97.80295,30.2277,4,0,100.0,1,https://www.airbnb.com/rooms/26564810,South,18.75
26569812,Apartment,Entire home/apt,250.0,4,1.0,2.0,f,-97.76505999999999,30.23119,12,117,90.0,3,https://www.airbnb.com/rooms/26569812,South,62.5
26571770,Apartment,Entire home/apt,120.0,2,1.0,1.0,f,-97.72229,30.2605,10,0,98.0,2,https://www.airbnb.com/rooms/26571770,East,60.0
26573955,Apartment,Entire home/apt,57.0,4,1.0,1.0,t,-97.8384,30.23344,49,4,96.0,2,https://www.airbnb.com/rooms/26573955,South,14.25
26594507,House,Entire home/apt,170.0,8,2.0,3.0,t,-97.80294,30.176909999999996,49,176,99.0,3,https://www.airbnb.com/rooms/26594507,South,21.25
26626801,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71645,30.25892,1,294,100.0,2,https://www.airbnb.com/rooms/26626801,East,249.75
26627242,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71481999999999,30.259140000000002,3,322,87.0,2,https://www.airbnb.com/rooms/26627242,East,249.75
26627685,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71692,30.26062,2,338,80.0,2,https://www.airbnb.com/rooms/26627685,East,249.75
26627989,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71709,30.25873,5,342,88.0,2,https://www.airbnb.com/rooms/26627989,East,249.75
26628289,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71712,30.26006,16,321,96.0,2,https://www.airbnb.com/rooms/26628289,East,249.75
26629091,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71562,30.26047,0,319,95.97287683414851,2,https://www.airbnb.com/rooms/26629091,East,249.75
26629296,Condominium,Entire home/apt,90.0,3,2.0,2.0,f,-97.7392,30.237640000000003,3,155,100.0,29,https://www.airbnb.com/rooms/26629296,South,30.0
26629352,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71535,30.258879999999998,1,343,100.0,2,https://www.airbnb.com/rooms/26629352,East,249.75
26629680,House,Entire home/apt,995.0,16,3.0,4.0,t,-97.92055,30.406540000000003,5,326,100.0,2,https://www.airbnb.com/rooms/26629680,West,62.1875
26630575,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.7169,30.25907,4,344,95.0,2,https://www.airbnb.com/rooms/26630575,East,249.75
26631664,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71505,30.26088,0,332,95.97287683414851,2,https://www.airbnb.com/rooms/26631664,East,249.75
26632164,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71549,30.260720000000003,4,330,85.0,2,https://www.airbnb.com/rooms/26632164,East,249.75
26634542,Apartment,Entire home/apt,206.0,1,1.0,1.0,f,-97.72527,30.3295,3,88,70.0,1,https://www.airbnb.com/rooms/26634542,Central,206.0
26636523,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71497,30.260009999999998,15,330,93.0,2,https://www.airbnb.com/rooms/26636523,East,249.75
26636907,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71679,30.25887,7,351,89.0,2,https://www.airbnb.com/rooms/26636907,East,249.75
26637144,Apartment,Entire home/apt,250.0,5,1.0,1.0,t,-97.77336,30.24253,12,355,100.0,2,https://www.airbnb.com/rooms/26637144,South,50.0
26637485,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71545,30.25883,8,358,83.0,2,https://www.airbnb.com/rooms/26637485,East,249.75
26637820,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71528,30.25882,1,351,100.0,2,https://www.airbnb.com/rooms/26637820,East,249.75
26638150,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71509,30.25913,0,314,95.97287683414851,2,https://www.airbnb.com/rooms/26638150,East,249.75
26638383,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71677,30.26081,7,349,86.0,2,https://www.airbnb.com/rooms/26638383,East,249.75
26638384,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71675,30.26005,15,330,95.0,2,https://www.airbnb.com/rooms/26638384,East,249.75
26638649,Cottage,Entire home/apt,1200.0,8,2.5,3.0,f,-97.76616,30.257690000000004,5,309,100.0,3,https://www.airbnb.com/rooms/26638649,South,150.0
26638717,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71634,30.259179999999997,16,330,91.0,2,https://www.airbnb.com/rooms/26638717,East,249.75
26638913,Apartment,Entire home/apt,999.0,4,2.0,2.0,f,-97.71708000000001,30.2608,1,348,80.0,2,https://www.airbnb.com/rooms/26638913,East,249.75
26643434,House,Entire home/apt,175.0,3,1.5,1.0,t,-97.72258000000001,30.252190000000002,47,0,99.0,2,https://www.airbnb.com/rooms/26643434,East,58.333333333333336
26655796,House,Entire home/apt,136.0,4,1.0,1.0,t,-97.67997,30.277009999999997,77,248,100.0,1,https://www.airbnb.com/rooms/26655796,East,34.0
26660745,Bungalow,Entire home/apt,58.0,4,1.0,2.0,f,-97.73718000000001,30.22349,7,177,100.0,2,https://www.airbnb.com/rooms/26660745,East,14.5
26661054,House,Entire home/apt,900.0,14,4.5,6.0,t,-97.72346,30.251490000000004,9,307,98.0,1,https://www.airbnb.com/rooms/26661054,East,64.28571428571429
26664490,House,Shared room,23.0,1,1.0,1.0,f,-97.71839,30.31597,1,364,100.0,29,https://www.airbnb.com/rooms/26664490,Central,23.0
26664797,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74855,30.28797,94,357,96.0,1,https://www.airbnb.com/rooms/26664797,Central,30.5625
26664878,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74769,30.28745,111,356,96.0,1,https://www.airbnb.com/rooms/26664878,Central,30.5625
26665505,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74824,30.288120000000003,105,356,96.0,1,https://www.airbnb.com/rooms/26665505,Central,30.5625
26665514,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74727,30.28906,112,352,97.0,1,https://www.airbnb.com/rooms/26665514,Central,30.5625
26667234,Apartment,Entire home/apt,45.0,6,2.0,2.0,f,-97.72345,30.238740000000004,29,96,93.0,1,https://www.airbnb.com/rooms/26667234,East,7.5
26667414,Condominium,Entire home/apt,135.0,4,1.5,2.0,t,-97.75038,30.27566,98,143,99.0,2,https://www.airbnb.com/rooms/26667414,Central,33.75
26667415,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74894,30.288559999999997,104,351,96.0,1,https://www.airbnb.com/rooms/26667415,Central,30.5625
26667714,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74825,30.288809999999998,82,352,93.0,1,https://www.airbnb.com/rooms/26667714,Central,30.5625
26667717,Serviced apartment,Entire home/apt,489.0,16,2.0,2.0,f,-97.74774000000001,30.28745,96,349,98.0,1,https://www.airbnb.com/rooms/26667717,Central,30.5625
26688520,Condominium,Entire home/apt,105.0,4,1.0,1.0,t,-97.72346,30.260009999999998,78,133,98.0,3,https://www.airbnb.com/rooms/26688520,East,26.25
26692783,Apartment,Entire home/apt,71.0,2,1.0,1.0,t,-97.73501,30.306040000000003,49,328,99.0,2,https://www.airbnb.com/rooms/26692783,Central,35.5
26710419,House,Entire home/apt,275.0,7,2.0,3.0,f,-97.74592,30.35302,6,14,96.0,3,https://www.airbnb.com/rooms/26710419,Central,39.285714285714285
26711508,House,Entire home/apt,54.0,4,1.0,2.0,f,-97.70075,30.27665,8,75,100.0,1,https://www.airbnb.com/rooms/26711508,East,13.5
26711771,Guesthouse,Entire home/apt,125.0,2,1.0,1.0,t,-97.74387,30.25023,40,89,100.0,2,https://www.airbnb.com/rooms/26711771,South,62.5
26716344,Guesthouse,Entire home/apt,66.0,2,1.0,1.0,t,-97.70005,30.29859,85,235,99.0,3,https://www.airbnb.com/rooms/26716344,East,33.0
26718562,Condominium,Entire home/apt,200.0,6,2.0,2.0,t,-97.72505,30.258359999999996,136,210,99.0,2,https://www.airbnb.com/rooms/26718562,East,33.333333333333336
26719683,Townhouse,Entire home/apt,69.0,6,1.5,1.0,f,-97.70296,30.2769,73,83,95.0,1,https://www.airbnb.com/rooms/26719683,East,11.5
26727117,Condominium,Entire home/apt,129.0,4,1.0,1.0,f,-97.74656999999999,30.27266,7,15,94.0,1,https://www.airbnb.com/rooms/26727117,Central,32.25
26735489,House,Entire home/apt,500.0,4,2.0,2.0,t,-97.7464,30.240090000000002,11,364,100.0,1,https://www.airbnb.com/rooms/26735489,South,125.0
26736744,House,Entire home/apt,90.0,4,2.0,2.0,f,-97.73402,30.34517,60,312,95.0,1,https://www.airbnb.com/rooms/26736744,Central,22.5
26739224,Guesthouse,Entire home/apt,109.0,6,1.0,2.0,t,-97.77441,30.21813,47,210,96.0,2,https://www.airbnb.com/rooms/26739224,South,18.166666666666668
26749360,Camper/RV,Entire home/apt,95.0,4,1.0,1.0,t,-97.88231999999999,30.24067,23,85,96.0,2,https://www.airbnb.com/rooms/26749360,West,23.75
26749379,Serviced apartment,Entire home/apt,889.0,16,2.0,3.0,f,-97.74895,30.28937,149,350,93.0,1,https://www.airbnb.com/rooms/26749379,Central,55.5625
26750214,House,Private room,32.0,2,1.0,1.0,t,-97.64928,30.3339,24,0,100.0,1,https://www.airbnb.com/rooms/26750214,East,16.0
26750871,Townhouse,Private room,66.0,2,1.5,1.0,t,-97.70118000000001,30.29813,21,0,100.0,2,https://www.airbnb.com/rooms/26750871,East,33.0
26776981,Condominium,Entire home/apt,95.0,2,1.5,1.0,f,-97.72129,30.262790000000003,6,75,100.0,3,https://www.airbnb.com/rooms/26776981,East,47.5
26778255,Condominium,Entire home/apt,136.0,3,1.0,1.0,f,-97.75596,30.274490000000004,5,0,96.0,2,https://www.airbnb.com/rooms/26778255,Central,45.333333333333336
26806684,House,Entire home/apt,600.0,13,3.5,5.0,f,-97.76844,30.255509999999997,7,0,100.0,3,https://www.airbnb.com/rooms/26806684,South,46.15384615384615
26807255,Guest suite,Entire home/apt,80.0,2,1.0,1.0,t,-97.77799999999999,30.24728,20,101,98.0,1,https://www.airbnb.com/rooms/26807255,South,40.0
