,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,number_of_reviews,review_scores_rating,minimum_nights,price_per_person,region
3813,Private room,250.0,4,1.0,1.0,f,0,96.09516770892553,1,62.5,Central
3814,Private room,85.0,2,1.0,1.0,t,45,100.0,1,42.5,Central
3815,Entire home/apt,875.0,2,1.0,1.0,f,0,96.09516770892553,7,437.5,Central
3816,Private room,450.0,3,1.0,1.0,f,0,96.09516770892553,7,150.0,Central
3817,Shared room,23.0,1,1.0,1.0,f,5,100.0,29,23.0,North
3818,Entire home/apt,65.0,4,1.0,1.0,f,9,100.0,3,16.25,Central
3819,Entire home/apt,111.0,2,1.0,1.0,f,12,93.0,28,55.5,Central
3820,Private room,39.0,3,1.0,1.0,f,27,99.0,7,13.0,Central
3821,Shared room,60.0,4,0.5,1.0,f,0,96.09516770892553,1,15.0,Central
3822,Entire home/apt,80.0,2,1.0,1.0,f,7,97.0,1,40.0,Central
3823,Private room,50.0,1,1.5,1.0,f,8,100.0,30,50.0,North
3824,Entire home/apt,300.0,4,1.0,2.0,f,4,80.0,2,75.0,Central
3825,Entire home/apt,160.0,2,1.0,1.0,f,1,80.0,2,80.0,East
3826,Entire home/apt,800.0,7,2.5,2.0,f,0,96.09516770892553,1,114.28571428571429,Central
3827,Entire home/apt,250.0,4,1.0,1.0,f,6,100.0,3,62.5,Central
3828,Entire home/apt,3999.0,10,3.0,4.0,t,102,98.0,2,399.9,Central
3829,Entire home/apt,249.0,6,2.0,2.0,f,78,91.0,1,41.5,Central
3830,Entire home/apt,45.0,6,1.0,2.0,t,66,98.0,3,7.5,East
3831,Private room,125.0,2,1.0,1.0,t,2,100.0,3,62.5,Central
3832,Entire home/apt,750.0,7,2.0,3.0,t,29,98.0,3,107.14285714285714,Central
3833,Entire home/apt,71.0,1,1.0,1.0,f,135,99.0,3,71.0,East
3834,Entire home/apt,1800.0,12,3.0,5.0,f,0,96.09516770892553,4,150.0,Central
3835,Entire home/apt,135.0,3,1.0,1.0,t,90,99.0,2,45.0,Central
3836,Entire home/apt,500.0,2,1.0,1.0,f,3,100.0,3,250.0,Central
3837,Entire home/apt,199.0,4,1.0,1.0,f,2,100.0,1,49.75,Central
3838,Entire home/apt,150.0,6,1.0,2.0,f,37,99.0,2,25.0,Central
3839,Entire home/apt,55.0,4,1.0,2.0,t,11,100.0,1,13.75,North
3840,Entire home/apt,95.0,4,1.0,1.0,t,48,96.0,2,23.75,South
3841,Entire home/apt,800.0,7,2.0,2.0,f,2,100.0,3,114.28571428571429,South
3842,Private room,59.0,2,1.0,1.0,f,2,100.0,1,29.5,North
3843,Entire home/apt,500.0,2,1.0,1.0,f,0,96.09516770892553,2,250.0,Central
3844,Entire home/apt,290.0,3,1.0,1.0,f,0,96.09516770892553,1,96.66666666666667,Central
3845,Entire home/apt,150.0,3,1.0,1.0,t,59,98.0,2,50.0,Central
3846,Entire home/apt,106.0,4,1.0,1.0,f,7,93.0,1,26.5,Central
3847,Private room,399.0,2,1.0,1.0,f,2,100.0,1,199.5,Central
3848,Private room,95.0,2,1.0,1.0,f,3,100.0,1,47.5,East
3849,Entire home/apt,125.0,4,1.0,1.0,t,131,100.0,1,31.25,South
3850,Entire home/apt,84.0,4,1.0,1.0,t,19,100.0,30,21.0,Central
3851,Entire home/apt,100.0,4,1.5,2.0,f,5,100.0,4,25.0,Central
3852,Private room,185.0,3,1.0,1.0,f,0,96.09516770892553,2,61.666666666666664,East
3853,Entire home/apt,225.0,5,1.0,2.0,f,0,96.09516770892553,2,45.0,North
3854,Entire home/apt,250.0,3,1.0,1.0,t,74,99.0,2,83.33333333333333,Central
3855,Entire home/apt,275.0,8,2.0,2.0,f,2,100.0,1,34.375,Central
3856,Entire home/apt,500.0,4,1.0,1.0,f,0,96.09516770892553,2,125.0,Central
3857,Entire home/apt,800.0,6,2.0,3.0,f,29,100.0,2,133.33333333333334,Central
3858,Entire home/apt,475.0,8,2.5,4.0,f,12,100.0,2,59.375,Central
3859,Entire home/apt,400.0,6,2.0,2.0,f,3,100.0,2,66.66666666666667,Central
3860,Entire home/apt,1000.0,6,2.0,3.0,f,0,96.09516770892553,4,166.66666666666666,Central
3861,Entire home/apt,189.0,5,1.0,1.0,t,61,95.0,3,37.8,North
3862,Entire home/apt,600.0,6,3.0,2.0,f,0,96.09516770892553,2,100.0,Central
3863,Entire home/apt,110.0,3,1.0,1.0,f,83,97.0,2,36.666666666666664,East
3864,Entire home/apt,350.0,4,2.0,2.0,f,6,100.0,3,87.5,Central
3865,Private room,600.0,2,1.0,1.0,f,0,96.09516770892553,1,300.0,Central
3866,Entire home/apt,480.0,6,2.0,3.0,f,5,96.0,30,80.0,South
3867,Private room,55.0,2,1.0,1.0,f,0,96.09516770892553,2,27.5,East
3868,Entire home/apt,97.0,2,1.0,1.0,t,128,99.0,2,48.5,Central
3869,Entire home/apt,800.0,6,2.5,4.0,f,7,100.0,3,133.33333333333334,Central
3870,Entire home/apt,89.0,3,1.5,1.0,f,205,95.0,1,29.666666666666668,East
3871,Shared room,250.0,2,2.0,1.0,f,0,96.09516770892553,1,125.0,East
3872,Entire home/apt,150.0,4,1.0,2.0,f,4,100.0,2,37.5,Central
3873,Entire home/apt,109.0,2,1.0,0.0,t,116,98.0,2,54.5,West
3874,Private room,65.0,3,1.5,1.0,f,142,95.0,1,21.666666666666668,East
3875,Private room,150.0,2,1.0,1.0,f,2,80.0,1,75.0,Central
3876,Entire home/apt,1000.0,9,3.0,4.0,f,0,96.09516770892553,2,111.11111111111111,West
3877,Private room,200.0,2,1.0,1.0,f,0,96.09516770892553,3,100.0,South
3878,Private room,35.0,4,1.0,1.0,f,0,96.09516770892553,1,8.75,North
3879,Entire home/apt,400.0,4,1.0,1.0,f,0,96.09516770892553,1,100.0,South
3880,Entire home/apt,500.0,6,2.0,3.0,f,0,96.09516770892553,1,83.33333333333333,East
3881,Entire home/apt,279.0,6,2.0,2.0,f,5,84.0,2,46.5,Central
3882,Entire home/apt,345.0,6,2.5,3.0,f,17,99.0,2,57.5,South
3883,Entire home/apt,500.0,5,1.0,0.0,f,0,96.09516770892553,1,100.0,Central
3884,Private room,200.0,4,2.0,2.0,f,0,96.09516770892553,1,50.0,East
3885,Entire home/apt,89.0,2,1.0,1.0,f,3,93.0,2,44.5,Central
3886,Entire home/apt,169.0,6,2.0,2.0,f,150,94.0,1,28.166666666666668,Central
3887,Entire home/apt,550.0,2,1.0,1.0,f,0,96.09516770892553,3,275.0,Central
3888,Entire home/apt,650.0,6,2.5,3.0,f,5,100.0,2,108.33333333333333,Central
3889,Entire home/apt,125.0,2,1.0,1.0,t,37,98.0,2,62.5,South
3890,Entire home/apt,75.0,8,2.0,3.0,f,51,100.0,2,9.375,South
3891,Entire home/apt,211.0,6,2.0,3.0,t,26,99.0,30,35.166666666666664,North
3892,Private room,50.0,2,1.0,1.0,f,21,94.0,2,25.0,North
3893,Entire home/apt,600.0,6,2.0,2.0,f,0,96.09516770892553,2,100.0,Central
3894,Entire home/apt,75.0,2,1.0,1.0,f,1,100.0,2,37.5,Central
3895,Entire home/apt,400.0,8,2.5,3.0,t,7,100.0,1,50.0,Central
3896,Shared room,29.0,2,1.0,1.0,f,1,100.0,1,14.5,South
3897,Shared room,20.0,1,1.0,1.0,f,0,96.09516770892553,1,20.0,South
3898,Private room,52.0,2,1.0,1.0,t,48,99.0,3,26.0,Central
3899,Entire home/apt,82.0,2,1.0,0.0,t,106,97.0,2,41.0,Central
3900,Entire home/apt,1295.0,8,3.0,5.0,t,24,99.0,1,161.875,Central
3901,Entire home/apt,95.0,2,1.0,1.0,f,34,92.0,29,47.5,North
3902,Entire home/apt,209.0,4,2.0,2.0,t,206,98.0,1,52.25,Central
3903,Private room,60.0,1,1.0,1.0,f,0,96.09516770892553,1,60.0,East
3904,Entire home/apt,165.0,4,1.0,1.0,t,60,96.0,1,41.25,Central
3905,Entire home/apt,100.0,2,1.0,0.0,t,143,99.0,1,50.0,Central
3906,Entire home/apt,200.0,4,1.5,2.0,f,4,100.0,1,50.0,Central
3907,Entire home/apt,19.0,11,0.0,0.0,f,157,95.0,1,1.7272727272727273,East
3908,Private room,39.0,2,1.0,1.0,t,50,97.0,2,19.5,East
3909,Private room,39.0,2,1.0,1.0,t,58,98.0,2,19.5,East
3910,Private room,35.0,2,1.5,1.0,t,29,99.0,2,17.5,East
3911,Private room,75.0,2,1.0,1.0,f,0,96.09516770892553,2,37.5,East
3912,Entire home/apt,80.0,2,1.0,0.0,f,50,90.0,1,40.0,North
3913,Entire home/apt,175.0,2,1.0,1.0,f,1,100.0,3,87.5,Central
3914,Private room,120.0,6,1.0,1.0,f,1,100.0,1,20.0,Central
3915,Entire home/apt,2050.0,4,2.0,2.0,f,0,96.09516770892553,3,512.5,Central
3916,Entire home/apt,344.0,6,1.0,2.0,t,55,97.0,1,57.333333333333336,Central
3917,Entire home/apt,250.0,4,2.0,2.0,f,13,100.0,60,62.5,West
3918,Private room,63.0,2,1.0,1.0,f,14,94.0,1,31.5,East
3919,Entire home/apt,135.0,2,1.0,0.0,f,21,99.0,5,67.5,Central
3920,Private room,25.0,1,1.0,1.0,t,2,100.0,7,25.0,North
3921,Entire home/apt,419.0,10,2.0,3.0,f,10,96.0,2,41.9,Central
3922,Entire home/apt,89.0,5,1.0,2.0,f,12,97.0,3,17.8,East
3923,Entire home/apt,200.0,5,2.0,3.0,f,0,96.09516770892553,3,40.0,East
3924,Entire home/apt,1200.0,8,2.5,4.0,f,0,96.09516770892553,1,150.0,Central
3925,Private room,95.0,2,1.0,1.0,f,18,98.0,1,47.5,North
3926,Entire home/apt,200.0,4,1.0,2.0,f,4,100.0,3,50.0,East
3927,Entire home/apt,150.0,5,1.5,2.0,f,3,87.0,1,30.0,Central
3928,Private room,38.0,6,1.0,2.0,f,0,96.09516770892553,28,6.333333333333333,West
3929,Entire home/apt,149.0,3,1.0,1.0,t,157,100.0,2,49.666666666666664,West
3930,Private room,95.0,2,1.0,1.0,t,115,100.0,2,47.5,Central
3931,Entire home/apt,2500.0,16,6.5,6.0,f,15,97.0,3,156.25,West
3932,Private room,199.0,6,1.0,1.0,f,2,60.0,3,33.166666666666664,West
3933,Entire home/apt,100.0,2,1.0,0.0,t,146,97.0,1,50.0,Central
3934,Entire home/apt,175.0,3,1.0,1.0,f,24,100.0,2,58.333333333333336,Central
3935,Entire home/apt,150.0,6,1.0,2.0,f,18,97.0,2,25.0,Central
3936,Entire home/apt,80.0,2,1.0,1.0,f,98,94.0,2,40.0,Central
3937,Entire home/apt,250.0,4,1.0,0.0,f,3,60.0,2,62.5,Central
3938,Private room,100.0,2,1.0,1.0,f,1,100.0,1,50.0,Central
3939,Entire home/apt,199.0,8,2.0,3.0,t,1,100.0,2,24.875,East
3940,Private room,75.0,3,1.0,1.0,f,0,96.09516770892553,2,25.0,Central
3941,Entire home/apt,150.0,6,2.0,2.0,f,139,92.0,1,25.0,Central
3942,Entire home/apt,825.0,16,3.0,6.0,t,90,99.0,3,51.5625,Central
3943,Entire home/apt,149.0,6,1.0,3.0,t,8,100.0,2,24.833333333333332,East
3944,Entire home/apt,400.0,4,1.0,1.0,f,3,100.0,2,100.0,Central
3945,Private room,150.0,2,1.0,1.0,t,182,98.0,1,75.0,South
3946,Private room,65.0,2,1.0,1.0,f,23,94.0,1,32.5,East
3947,Entire home/apt,300.0,3,1.0,1.0,f,0,96.09516770892553,5,100.0,South
3948,Entire home/apt,100.0,5,1.0,1.0,f,1,100.0,1,20.0,North
3949,Private room,150.0,2,1.0,1.0,f,0,96.09516770892553,1,75.0,South
3951,Private room,150.0,2,1.0,1.0,f,0,96.09516770892553,2,75.0,West
3952,Entire home/apt,200.0,6,2.5,3.0,f,19,96.0,2,33.333333333333336,South
3953,Entire home/apt,300.0,4,1.0,2.0,f,0,96.09516770892553,2,75.0,Central
3954,Entire home/apt,130.0,6,1.0,3.0,t,285,97.0,2,21.666666666666668,East
3955,Private room,120.0,2,1.0,1.0,t,9,96.0,2,60.0,Central
3956,Private room,150.0,2,1.0,1.0,f,0,96.09516770892553,1,75.0,Central
3957,Entire home/apt,950.0,4,2.0,2.0,f,1,100.0,2,237.5,Central
3958,Entire home/apt,60.0,2,2.0,2.0,f,3,90.0,1,30.0,Central
3959,Entire home/apt,71.0,2,0.0,0.0,f,121,96.0,1,35.5,East
3960,Entire home/apt,299.0,8,2.0,3.0,t,45,100.0,1,37.375,West
3961,Entire home/apt,240.0,6,1.0,2.0,f,0,96.09516770892553,3,40.0,Central
3962,Entire home/apt,71.0,2,0.0,0.0,f,143,97.0,1,35.5,East
3963,Entire home/apt,120.0,5,1.0,2.0,f,4,87.0,3,24.0,Central
3964,Entire home/apt,400.0,4,2.0,2.0,f,1,100.0,1,100.0,Central
3965,Private room,75.0,2,1.0,1.0,f,0,96.09516770892553,2,37.5,East
3966,Entire home/apt,60.0,3,1.0,0.0,t,86,100.0,2,20.0,South
3967,Entire home/apt,19.0,11,0.0,0.0,f,114,95.0,1,1.7272727272727273,East
3968,Entire home/apt,399.0,3,1.0,1.0,f,0,96.09516770892553,2,133.0,Central
3969,Entire home/apt,71.0,2,0.0,0.0,f,118,98.0,1,35.5,East
3970,Entire home/apt,375.0,3,1.0,1.0,f,0,96.09516770892553,3,125.0,Central
3971,Entire home/apt,400.0,5,1.0,2.0,f,0,96.09516770892553,1,80.0,West
3972,Private room,75.0,1,1.0,1.0,f,1,100.0,1,75.0,East
3973,Entire home/apt,99.0,2,1.0,1.0,f,125,93.0,2,49.5,Central
3974,Private room,325.0,2,1.0,2.0,f,0,96.09516770892553,2,162.5,Central
3975,Entire home/apt,88.0,1,1.0,0.0,f,3,100.0,1,88.0,North
3976,Entire home/apt,200.0,5,2.0,3.0,f,0,96.09516770892553,2,40.0,North
3977,Entire home/apt,69.0,2,1.0,1.0,t,207,98.0,1,34.5,North
3978,Entire home/apt,120.0,3,1.0,1.0,f,6,100.0,1,40.0,Central
3979,Entire home/apt,63.0,2,1.0,1.0,t,9,87.0,30,31.5,North
3980,Entire home/apt,300.0,1,1.0,1.0,f,0,96.09516770892553,2,300.0,Central
3981,Entire home/apt,116.0,2,1.0,1.0,f,8,100.0,30,58.0,Central
3982,Private room,56.0,3,1.0,1.0,t,133,95.0,1,18.666666666666668,Central
3983,Entire home/apt,175.0,4,1.0,0.0,t,119,100.0,2,43.75,Central
3984,Entire home/apt,100.0,5,2.0,2.0,f,28,91.0,30,20.0,Central
3985,Entire home/apt,600.0,7,2.0,2.0,f,0,96.09516770892553,5,85.71428571428571,Central
3986,Private room,49.0,2,1.0,1.0,t,64,100.0,1,24.5,North
3987,Entire home/apt,260.0,3,1.0,1.0,f,8,100.0,2,86.66666666666667,Central
3988,Entire home/apt,175.0,4,1.0,2.0,f,0,96.09516770892553,1,43.75,East
3989,Entire home/apt,350.0,5,2.0,2.0,f,0,96.09516770892553,3,70.0,South
3990,Entire home/apt,90.0,2,1.0,2.0,t,5,100.0,30,45.0,Central
3991,Private room,79.0,6,1.0,1.0,t,90,98.0,1,13.166666666666666,West
3992,Entire home/apt,100.0,2,1.0,1.0,t,81,100.0,3,50.0,North
3993,Entire home/apt,575.0,6,2.0,3.0,f,3,100.0,2,95.83333333333333,Central
3994,Private room,75.0,1,1.0,1.0,t,84,100.0,2,75.0,Central
3995,Private room,30.0,2,1.0,1.0,t,37,99.0,3,15.0,North
3996,Entire home/apt,145.0,3,1.0,0.0,f,0,96.09516770892553,2,48.333333333333336,Central
3997,Private room,200.0,4,1.0,1.0,f,0,96.09516770892553,1,50.0,East
3998,Entire home/apt,150.0,6,1.0,2.0,f,0,96.09516770892553,2,25.0,East
3999,Private room,70.0,2,1.0,1.0,f,3,20.0,1,35.0,East
4000,Entire home/apt,90.0,3,1.0,1.0,f,28,96.0,1,30.0,South
4001,Private room,39.0,2,1.0,1.0,f,181,95.0,2,19.5,East
4002,Private room,50.0,2,1.0,1.0,f,0,96.09516770892553,1,25.0,East
4003,Entire home/apt,175.0,2,1.0,1.0,f,11,98.0,1,87.5,East
4004,Private room,60.0,2,1.0,1.0,f,0,96.09516770892553,1,30.0,East
4005,Private room,65.0,2,1.5,1.0,f,0,96.09516770892553,2,32.5,East
4006,Shared room,23.0,1,1.0,1.0,f,8,95.0,30,23.0,North
4007,Entire home/apt,1000.0,10,0.0,0.0,f,0,96.09516770892553,3,100.0,Central
4008,Private room,70.0,2,1.0,1.0,t,20,97.0,1,35.0,North
4009,Shared room,33.0,1,1.0,1.0,t,65,98.0,1,33.0,North
4010,Shared room,35.0,1,1.0,1.0,t,57,99.0,1,35.0,North
4011,Entire home/apt,84.0,2,1.0,1.0,f,12,96.0,1,42.0,North
4012,Private room,38.0,2,1.0,1.0,t,131,98.0,1,19.0,North
4013,Entire home/apt,250.0,3,1.0,1.0,f,0,96.09516770892553,4,83.33333333333333,South
4014,Entire home/apt,179.0,4,1.0,1.0,f,63,96.0,1,44.75,Central
4015,Entire home/apt,80.0,2,1.0,1.0,t,83,100.0,1,40.0,North
4016,Private room,50.0,2,1.0,1.0,f,0,96.09516770892553,3,25.0,North
4017,Entire home/apt,150.0,3,1.0,1.0,f,101,98.0,1,50.0,East
4018,Entire home/apt,185.0,12,2.0,5.0,t,14,99.0,1,15.416666666666666,East
4019,Entire home/apt,99.0,8,1.0,3.0,t,38,98.0,1,12.375,East
4020,Private room,75.0,2,1.0,1.0,t,58,97.0,1,37.5,East
4021,Shared room,49.0,8,4.5,1.0,f,33,98.0,1,6.125,Central
4022,Private room,60.0,1,2.0,1.0,f,0,96.09516770892553,1,60.0,North
4023,Entire home/apt,89.0,2,1.0,1.0,f,146,91.0,1,44.5,Central
4024,Entire home/apt,162.0,4,2.0,1.0,f,4,93.0,1,40.5,Central
4025,Private room,165.0,1,1.0,1.0,f,1,100.0,1,165.0,Central
4026,Entire home/apt,175.0,4,1.5,2.0,t,92,99.0,2,43.75,Central
4027,Entire home/apt,408.0,6,2.0,3.0,f,3,100.0,2,68.0,Central
4028,Entire home/apt,199.0,4,1.0,1.0,f,22,94.0,1,49.75,Central
4029,Entire home/apt,444.0,8,2.0,3.0,f,29,94.0,2,55.5,Central
4030,Private room,75.0,2,1.0,1.0,f,1,100.0,1,37.5,East
4031,Private room,60.0,2,1.0,1.0,f,5,95.0,1,30.0,North
4032,Entire home/apt,114.0,3,1.0,2.0,t,4,95.0,30,38.0,North
4033,Private room,100.0,2,1.5,1.0,f,1,100.0,2,50.0,East
4034,Entire home/apt,76.0,4,1.0,2.0,f,0,96.09516770892553,1,19.0,Central
4035,Private room,35.0,2,1.0,1.0,f,8,100.0,2,17.5,North
4036,Entire home/apt,95.0,4,1.0,1.0,t,136,98.0,2,23.75,West
4037,Entire home/apt,150.0,2,1.0,1.0,t,72,98.0,1,75.0,East
4038,Entire home/apt,75.0,1,1.0,1.0,f,1,100.0,3,75.0,North
4039,Private room,100.0,1,1.0,1.0,f,1,100.0,20,100.0,Central
4040,Entire home/apt,175.0,3,1.5,1.0,f,0,96.09516770892553,1,58.333333333333336,East
4041,Entire home/apt,107.0,4,1.0,1.0,t,121,99.0,2,26.75,Central
4042,Entire home/apt,70.0,2,1.0,1.0,f,1,96.09516770892553,1,35.0,Central
4043,Private room,50.0,1,1.0,1.0,f,0,96.09516770892553,1,50.0,North
4044,Entire home/apt,179.0,4,2.0,2.0,f,21,99.0,3,44.75,North
4045,Entire home/apt,100.0,6,3.0,3.0,f,25,89.0,2,16.666666666666668,North
4046,Entire home/apt,80.0,2,1.0,1.0,f,4,95.0,30,40.0,Central
4047,Private room,27.0,2,1.0,1.0,f,26,91.0,1,13.5,South
4048,Entire home/apt,110.0,4,1.0,2.0,t,7,100.0,30,27.5,Central
4049,Entire home/apt,99.0,4,1.0,1.0,t,255,96.0,2,24.75,Central
4050,Entire home/apt,175.0,4,2.0,2.0,f,9,97.0,2,43.75,East
4051,Entire home/apt,49.0,2,1.0,1.0,f,92,93.0,2,24.5,Central
4052,Entire home/apt,275.0,4,2.5,3.0,f,0,96.09516770892553,3,68.75,North
4053,Entire home/apt,95.0,1,1.0,1.0,t,9,93.0,30,95.0,East
4054,Entire home/apt,300.0,3,2.5,3.0,t,1,100.0,30,100.0,East
4055,Entire home/apt,97.0,4,1.0,0.0,t,201,99.0,2,24.25,North
4056,Private room,45.0,2,1.0,1.0,f,0,96.09516770892553,3,22.5,North
4057,Entire home/apt,472.0,11,3.5,4.0,f,65,91.0,2,42.90909090909091,East
4058,Entire home/apt,70.0,2,1.0,0.0,t,148,99.0,1,35.0,Central
4059,Entire home/apt,200.0,6,2.0,3.0,f,0,96.09516770892553,2,33.333333333333336,East
4060,Entire home/apt,75.0,7,2.0,3.0,f,10,100.0,2,10.714285714285714,Central
4061,Entire home/apt,100.0,1,1.0,1.0,f,5,84.0,1,100.0,Central
4062,Entire home/apt,200.0,10,3.0,3.0,t,23,99.0,1,20.0,Central
4063,Entire home/apt,800.0,10,4.5,5.0,t,26,99.0,30,80.0,Central
4064,Entire home/apt,250.0,4,1.0,2.0,t,42,100.0,1,62.5,Central
4065,Shared room,109.0,6,4.5,1.0,f,16,99.0,1,18.166666666666668,Central
4066,Private room,30.0,2,1.0,1.0,f,4,90.0,1,15.0,South
4067,Private room,75.0,2,2.0,1.0,f,1,80.0,1,37.5,South
4068,Entire home/apt,150.0,2,1.0,0.0,t,395,100.0,1,75.0,Central
4069,Entire home/apt,150.0,6,3.5,2.0,f,22,100.0,2,25.0,East
4070,Private room,36.0,2,1.0,1.0,t,34,98.0,1,18.0,East
4071,Private room,30.0,2,1.0,1.0,t,56,100.0,1,15.0,North
4072,Entire home/apt,2495.0,4,1.0,2.0,f,0,96.09516770892553,31,623.75,North
4073,Entire home/apt,843.0,16,3.5,6.0,t,16,99.0,1,52.6875,Central
4074,Entire home/apt,139.0,3,2.5,3.0,f,23,83.0,2,46.333333333333336,West
4075,Entire home/apt,59.0,3,1.0,1.0,t,22,100.0,30,19.666666666666668,North
4076,Entire home/apt,110.0,4,1.0,2.0,f,24,92.0,1,27.5,Central
4077,Entire home/apt,100.0,4,1.0,1.0,t,80,99.0,2,25.0,North
4078,Entire home/apt,200.0,6,1.5,2.0,t,81,96.0,2,33.333333333333336,Central
4079,Entire home/apt,650.0,6,1.5,2.0,t,53,100.0,2,108.33333333333333,Central
4080,Entire home/apt,81.0,2,1.0,1.0,t,86,98.0,1,40.5,Central
4081,Entire home/apt,529.0,8,2.0,3.0,f,6,100.0,2,66.125,West
4082,Entire home/apt,69.0,2,1.0,1.0,t,73,97.0,5,34.5,North
4083,Entire home/apt,69.0,2,1.0,1.0,f,124,92.0,1,34.5,Central
4084,Entire home/apt,250.0,5,2.5,3.0,f,1,100.0,14,50.0,North
4085,Entire home/apt,80.0,4,1.0,2.0,t,9,96.0,30,20.0,North
4086,Private room,69.0,4,1.5,2.0,t,73,99.0,2,17.25,South
4087,Private room,60.0,2,1.0,1.0,f,70,98.0,1,30.0,Central
4088,Entire home/apt,722.0,8,4.0,4.0,f,27,99.0,2,90.25,Central
4089,Private room,150.0,4,1.0,1.0,f,0,96.09516770892553,2,37.5,Central
4090,Private room,50.0,2,1.0,1.0,f,32,99.0,1,25.0,West
4091,Entire home/apt,250.0,3,2.0,1.0,t,28,100.0,2,83.33333333333333,Central
4092,Entire home/apt,100.0,2,1.0,0.0,t,169,98.0,2,50.0,East
4093,Entire home/apt,55.0,2,1.0,1.0,f,0,96.09516770892553,30,27.5,North
4094,Entire home/apt,198.0,4,2.5,2.0,f,11,96.0,2,49.5,Central
4095,Private room,28.0,2,1.0,1.0,f,84,98.0,2,14.0,North
4096,Entire home/apt,100.0,4,1.0,1.0,f,20,99.0,2,25.0,Central
4097,Entire home/apt,395.0,6,2.0,2.0,f,0,96.09516770892553,1,65.83333333333333,East
4098,Private room,45.0,2,1.5,1.0,f,6,100.0,6,22.5,East
4099,Entire home/apt,186.0,4,1.5,1.0,f,11,96.0,2,46.5,Central
4100,Entire home/apt,325.0,12,2.5,4.0,t,98,99.0,2,27.083333333333332,East
4101,Entire home/apt,149.0,6,2.5,3.0,f,1,100.0,6,24.833333333333332,East
4102,Entire home/apt,429.0,4,1.0,2.0,f,1,100.0,3,107.25,Central
4103,Entire home/apt,149.0,4,1.0,2.0,t,267,99.0,1,37.25,Central
4104,Entire home/apt,79.0,2,1.0,1.0,t,60,99.0,1,39.5,North
4105,Entire home/apt,117.0,2,1.0,1.0,t,30,98.0,1,58.5,Central
4106,Entire home/apt,197.0,4,2.0,2.0,t,32,99.0,1,49.25,Central
4107,Entire home/apt,117.0,2,1.0,1.0,t,53,98.0,1,58.5,Central
4108,Entire home/apt,191.0,4,2.0,2.0,t,52,99.0,1,47.75,Central
4109,Entire home/apt,184.0,4,2.0,2.0,t,61,98.0,1,46.0,Central
4110,Entire home/apt,117.0,2,1.0,1.0,t,12,95.0,1,58.5,Central
4111,Entire home/apt,117.0,2,1.0,1.0,t,37,99.0,1,58.5,Central
4112,Entire home/apt,234.0,4,2.0,2.0,t,45,98.0,1,58.5,Central
4113,Entire home/apt,225.0,4,2.0,2.0,t,26,98.0,1,56.25,Central
4114,Entire home/apt,79.0,2,1.0,1.0,t,152,98.0,1,39.5,East
4115,Entire home/apt,79.0,2,1.0,1.0,t,125,98.0,1,39.5,East
4116,Entire home/apt,500.0,10,4.5,8.0,t,105,100.0,30,50.0,Central
4117,Entire home/apt,75.0,4,2.0,2.0,t,86,97.0,2,18.75,Central
4118,Entire home/apt,650.0,6,3.5,3.0,f,45,96.0,4,108.33333333333333,West
4119,Entire home/apt,595.0,14,6.0,5.0,t,4,100.0,1,42.5,South
4120,Entire home/apt,175.0,5,2.0,2.0,f,40,89.0,1,35.0,Central
4121,Private room,45.0,4,1.0,1.0,f,7,100.0,3,11.25,South
4122,Private room,100.0,4,1.0,2.0,t,105,98.0,1,25.0,Central
4123,Entire home/apt,119.0,8,3.0,4.0,f,12,100.0,2,14.875,East
4124,Entire home/apt,80.0,2,1.0,1.0,f,56,99.0,2,40.0,Central
4125,Entire home/apt,103.0,4,1.0,2.0,t,98,95.0,1,25.75,North
4126,Private room,45.0,2,1.0,1.0,t,329,98.0,1,22.5,Central
4127,Private room,30.0,2,1.0,1.0,t,21,90.0,7,15.0,North
4128,Entire home/apt,1500.0,16,4.0,9.0,f,10,100.0,2,93.75,West
4129,Private room,35.0,2,1.5,1.0,f,155,92.0,2,17.5,East
4130,Entire home/apt,115.0,2,1.5,1.0,f,4,100.0,1,57.5,Central
4131,Entire home/apt,77.0,4,1.0,2.0,f,0,96.09516770892553,5,19.25,North
4132,Entire home/apt,95.0,5,1.0,2.0,t,14,97.0,1,19.0,Central
4133,Private room,100.0,2,1.0,1.0,f,18,99.0,3,50.0,Central
4134,Entire home/apt,99.0,7,1.5,2.0,t,0,96.09516770892553,2,14.142857142857142,South
4135,Entire home/apt,944.0,16,3.0,5.0,f,33,94.0,2,59.0,North
4136,Entire home/apt,399.0,8,1.0,3.0,f,36,87.0,2,49.875,Central
4137,Entire home/apt,150.0,5,1.5,3.0,t,33,100.0,2,30.0,South
4138,Entire home/apt,175.0,4,1.0,1.0,f,34,98.0,3,43.75,Central
4139,Entire home/apt,79.0,3,1.0,1.0,t,63,95.0,2,26.333333333333332,South
4140,Private room,70.0,2,1.0,1.0,t,26,98.0,1,35.0,North
4141,Entire home/apt,160.0,4,1.5,1.0,t,89,98.0,3,40.0,Central
4142,Private room,69.0,2,1.5,1.0,f,3,100.0,2,34.5,East
4143,Entire home/apt,4440.0,11,3.0,4.0,f,35,95.0,2,403.6363636363636,Central
4144,Private room,50.0,2,1.0,1.0,f,64,94.0,1,25.0,East
4145,Entire home/apt,944.0,10,3.0,4.0,f,32,94.0,2,94.4,Central
